Logging requires wandb to be installed. Run `pip install wandb`.
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
364,782400,29120,0.6288326297375285,0.0,0.7305389221556886,,,
365,784400,29200,0.5926186545798567,0.05000000074505806,0.7488479262672811,,,
366,786400,29280,0.5812779438143468,0.0,0.7252475247524752,,,
367,788400,29360,0.6162158006222058,0.0,0.708974358974359,,,
368,791040,29440,0.47981539891997543,0.0,0.7154861944777912,1.6344636621643214,0.0,0.3802197802197802
369,793040,29520,0.6379699104650508,0.0,0.7168674698795181,,,
370,795040,29600,0.6001146064691182,0.012500000186264515,0.7566320645905421,,,
371,797680,29680,0.481677985922487,0.0,0.7243510506798516,,,
372,799680,29760,0.5903746822822197,0.012500000186264515,0.7404306220095693,,,
373,801680,29840,0.5989810995453944,0.012500000186264515,0.7246022031823746,,,
374,803680,29920,0.5591262844480379,0.05000000074505806,0.7596153846153846,1.5308839794262827,0.0,0.42777777777777776
375,805680,30000,0.5908924752444261,0.012500000186264515,0.7189542483660131,,,
376,807680,30080,0.6345080090758667,0.02500000037252903,0.7290697674418605,,,
377,809680,30160,0.6236207626232019,0.0,0.7206427688504327,,,
378,811680,30240,0.6616757243212888,0.012500000186264515,0.7280092592592593,,,
379,814320,30320,0.4830616835501437,0.0,0.7242562929061785,,,
380,816320,30400,0.6291212510970399,0.03750000149011612,0.7460136674259681,1.2362074814704849,0.0,0.3956916099773243
381,818320,30480,0.5595735994133115,0.0,0.7424242424242424,,,
382,820320,30560,0.5851290651215976,0.02500000037252903,0.7395577395577395,,,
383,822320,30640,0.6579752339882603,0.0,0.7208237986270023,,,
384,824320,30720,0.6232191323400211,0.02500000037252903,0.7377049180327869,,,
385,826320,30800,0.5836696924673052,0.0,0.7126582278481013,,,
386,828320,30880,0.5781777674823431,0.012500000186264515,0.7421307506053268,1.6849982153197745,0.0,0.4088937093275488
387,830320,30960,0.6148320527742893,0.0,0.7305825242718447,,,
388,832320,31040,0.5733056217305025,0.0,0.7055702917771883,,,
389,834960,31120,0.49906470905851136,0.012500000186264515,0.7147887323943662,,,
390,837600,31200,0.476694755936407,0.02500000037252903,0.7243816254416962,,,
391,839600,31280,0.609224373431627,0.012500000186264515,0.7526501766784452,,,
392,841600,31360,0.6239009431816027,0.0,0.7123287671232876,1.6885511641574287,0.0,0.35494880546075086
393,844240,31440,0.4913785446994937,0.012500000186264515,0.7049576783555018,,,
394,846240,31520,0.6244400090854921,0.012500000186264515,0.7263157894736842,,,
395,848240,31600,0.6073830801144543,0.012500000186264515,0.734207389749702,,,
396,850240,31680,0.6176938090154394,0.02500000037252903,0.7266009852216748,,,
397,852240,31760,0.6238911888868661,0.0,0.7314285714285714,1.2254712400298073,0.012500000186264515,0.3986562150055991
398,854240,31840,0.6095932353395049,0.02500000037252903,0.7159533073929961,,,
399,856880,31920,0.4857000661706533,0.0,0.7300469483568075,,,
400,858880,32000,0.6492200947398544,0.0,0.7292626728110599,,,
401,860880,32080,0.581294116678823,0.012500000186264515,0.7607891491985204,,,
402,862880,32160,0.5901975480395852,0.0,0.7465495608531995,,,
403,865520,32240,0.4298282101641906,0.0,0.7414806110458284,1.6629112441254021,0.0,0.39057239057239057
404,867520,32320,0.5777578849586817,0.0,0.7503001200480192,,,
405,870160,32400,0.4246349136582346,0.012500000186264515,0.7559241706161137,,,
406,872160,32480,0.598886714941365,0.012500000186264515,0.7432590855803048,,,
407,874160,32560,0.5602849060107999,0.0,0.7608951707891637,,,
408,876160,32640,0.5334739604243363,0.02500000037252903,0.7655259822560203,,,
409,878160,32720,0.5664106319200282,0.02500000037252903,0.7248157248157249,1.2743814946530048,0.0,0.3554006968641115
410,880160,32800,0.5595746176380602,0.012500000186264515,0.7561881188118812,,,
411,882800,32880,0.4311277801599438,0.0,0.7369668246445498,,,
412,884800,32960,0.5999663809131863,0.012500000186264515,0.7523148148148148,,,
413,886800,33040,0.5436849503214092,0.0,0.7606837606837606,,,
414,888800,33120,0.5502696429058074,0.02500000037252903,0.7660606060606061,,,
415,891440,33200,0.4352883998211924,0.0,0.7403055229142186,1.689432951287831,0.0,0.3707093821510298
416,893440,33280,0.557683534953392,0.02500000037252903,0.7423469387755102,,,
417,895440,33360,0.5917116259555808,0.012500000186264515,0.7311435523114356,,,
418,897440,33440,0.6044467857877495,0.02500000037252903,0.7553191489361702,,,
419,900080,33520,0.4434168437209262,0.012500000186264515,0.7418181818181818,,,
420,902720,33600,0.39774097755809185,0.03750000149011612,0.7680798004987531,,,
421,904720,33680,0.6091520330709651,0.0,0.7564402810304449,1.3451082876207134,0.0,0.35428571428571426
422,906720,33760,0.6183563215410792,0.0,0.7366589327146171,,,
423,909360,33840,0.4665876216430075,0.0,0.7687074829931972,,,
424,912000,33920,0.4554265380146732,0.012500000186264515,0.7613504074505238,,,
425,914000,34000,0.5885582273216783,0.0,0.7427536231884058,,,
426,916000,34080,0.6188298775021631,0.012500000186264515,0.7231920199501247,1.752794038898844,0.0,0.37685774946921446
427,918000,34160,0.564941785110327,0.012500000186264515,0.741421568627451,,,
428,920000,34240,0.5819076831942023,0.02500000037252903,0.7204724409448819,,,
429,922000,34320,0.5402017574229527,0.0,0.7707317073170732,,,
430,924640,34400,0.4580685870730683,0.03750000149011612,0.7603485838779956,,,
431,926640,34480,0.6632714003659951,0.0,0.7271702367531003,1.078510621649884,0.0,0.4049382716049383
432,928640,34560,0.5694213347608785,0.012500000186264515,0.7536057692307693,,,
433,930640,34640,0.6337916884662175,0.0,0.7546549835706462,,,
434,932640,34720,0.5607933279161711,0.03750000149011612,0.7451487710219923,,,
435,935280,34800,0.4686859978429272,0.012500000186264515,0.7471264367816092,,,
436,937280,34880,0.5956063064644451,0.012500000186264515,0.7576470588235295,1.2127187860246893,0.012500000186264515,0.370242214532872
437,939920,34960,0.4435569554572242,0.0,0.7631284916201118,,,
438,941920,35040,0.6526354086511638,0.0,0.7534537725823592,,,
439,943920,35120,0.5543340793820474,0.02500000037252903,0.7546468401486989,,,
440,945920,35200,0.6241331614533403,0.02500000037252903,0.7207872078720787,,,
441,947920,35280,0.5831780987663587,0.02500000037252903,0.7441860465116279,1.6270350338313364,0.0,0.40217391304347827
442,949920,35360,0.5343298629374775,0.03750000149011612,0.7749077490774908,,,
443,951920,35440,0.6344797436088558,0.0,0.7542857142857143,,,
444,953920,35520,0.5659808604061638,0.0,0.7456575682382134,,,
445,955920,35600,0.5395540039967431,0.05000000074505806,0.7562189054726368,,,
446,957920,35680,0.59425888420215,0.012500000186264515,0.7399756986634265,,,
447,959920,35760,0.6174396550287772,0.012500000186264515,0.7447552447552448,1.581931271625538,0.0,0.3606755126658625
448,961920,35840,0.5294777732725912,0.02500000037252903,0.7694117647058824,,,
449,963920,35920,0.615856556229543,0.03750000149011612,0.7456647398843931,,,
450,965920,36000,0.5856338293436792,0.012500000186264515,0.711051930758988,,,
451,968560,36080,0.3634061411435674,0.02500000037252903,0.8002392344497608,,,
452,971200,36160,0.4367120935450874,0.012500000186264515,0.7775202780996524,,,
453,973200,36240,0.6030585742777191,0.0,0.7443946188340808,1.1998180889093006,0.0,0.3880597014925373
454,975840,36320,0.4096373567144516,0.02500000037252903,0.7484276729559748,,,
455,977840,36400,0.6772428100104728,0.0,0.7052752293577982,,,
456,979840,36480,0.5598754958063793,0.03750000149011612,0.7697756788665879,,,
457,981840,36560,0.574340739786353,0.02500000037252903,0.735897435897436,,,
458,984480,36640,0.4433422313514995,0.012500000186264515,0.7609195402298851,,,
459,986480,36720,0.5475305109056928,0.0,0.7577937649880095,1.2255497808058222,0.0,0.3625866050808314
460,989120,36800,0.4380279716973739,0.02500000037252903,0.7408312958435208,,,
461,991120,36880,0.5765635592778308,0.03750000149011612,0.7278481012658228,,,
462,993120,36960,0.5458734517960835,0.02500000037252903,0.7541613316261203,,,
463,995120,37040,0.5673411074193704,0.012500000186264515,0.7684964200477327,,,
464,997120,37120,0.5521465880783215,0.012500000186264515,0.7766323024054983,,,
465,999120,37200,0.5810848448080596,0.03750000149011612,0.7841648590021691,1.8495047113985947,0.0,0.3530042918454936
466,1001120,37280,0.5615549717985485,0.03750000149011612,0.7634408602150538,,,
467,1003120,37360,0.5663373224331252,0.012500000186264515,0.7682926829268293,,,
468,1005120,37440,0.6091783937423639,0.0,0.7326968973747017,,,
469,1007120,37520,0.5828398971975782,0.02500000037252903,0.7488151658767772,,,
470,1009760,37600,0.4333203446910133,0.012500000186264515,0.7607142857142857,,,
471,1011760,37680,0.5612456012667645,0.012500000186264515,0.7620192307692307,1.5114245847573087,0.0,0.42672919109026963
472,1014400,37760,0.4097286865233986,0.0,0.7584905660377359,,,
473,1016400,37840,0.573039824083245,0.02500000037252903,0.7393939393939394,,,
474,1018400,37920,0.5830964761389461,0.012500000186264515,0.7517162471395881,,,
475,1020400,38000,0.6396234330395337,0.012500000186264515,0.7400241837968561,,,
476,1023040,38080,0.3972882561454304,0.012500000186264515,0.7797202797202797,,,
477,1025680,38160,0.42309257568217085,0.02500000037252903,0.7453416149068323,1.7238673658813188,0.0,0.3858695652173913
478,1027680,38240,0.5762016556471183,0.02500000037252903,0.752983293556086,,,
479,1030320,38320,0.44195844818972907,0.012500000186264515,0.7523474178403756,,,
480,1032320,38400,0.5391911378144963,0.012500000186264515,0.7604790419161677,,,
481,1034320,38480,0.6146478258135369,0.0,0.7227602905569007,,,
482,1036320,38560,0.6229855044743398,0.012500000186264515,0.7297297297297297,,,
483,1038320,38640,0.5639674353211946,0.02500000037252903,0.7509293680297398,1.3420746037690408,0.0,0.36663007683863885
484,1040320,38720,0.5572393358911455,0.0,0.7576112412177985,,,
485,1042320,38800,0.5709771458358347,0.012500000186264515,0.7624847746650426,,,
486,1044320,38880,0.5270757988197564,0.012500000186264515,0.7877094972067039,,,
487,1046960,38960,0.43226045188911666,0.0,0.7452380952380953,,,
488,1048960,39040,0.5795790104392339,0.05000000074505806,0.7565217391304347,1.2455300861701357,0.0,0.38752783964365256
489,1051600,39120,0.4593179701951735,0.012500000186264515,0.7560975609756098,,,
490,1053600,39200,0.5720679553115284,0.0,0.7484957882069796,,,
491,1055600,39280,0.5810992349299485,0.012500000186264515,0.7425,,,
492,1057600,39360,0.595632099077476,0.012500000186264515,0.7396088019559902,,,
493,1059600,39440,0.5580383090667591,0.012500000186264515,0.763938315539739,,,
494,1061600,39520,0.6033850830386711,0.012500000186264515,0.745005875440658,1.2622198577290131,0.0,0.37594799566630555
495,1063600,39600,0.5576369165480076,0.012500000186264515,0.7777777777777778,,,
496,1065600,39680,0.5552801933504483,0.0,0.7386804657179818,,,
497,1067600,39760,0.6134638182231688,0.012500000186264515,0.7429906542056075,,,
498,1069600,39840,0.6142358030876801,0.0,0.746268656716418,,,
499,1072240,39920,0.44344709708952257,0.02500000037252903,0.7606635071090048,1.6294098376681565,0.0,0.3696172248803828
500,1074240,40000,0.5373450382204105,0.012500000186264515,0.753309265944645,,,
501,1076880,40080,0.41068905696921476,0.012500000186264515,0.7576875768757687,,,
502,1078880,40160,0.5450100917532551,0.0,0.7531017369727047,,,

